time,regions,market_segments,sales_channels,quantity,revenue
2020.09,Region B,Market Segment 3,Sales Channel 4,167925.1676,839625.8378
2020.09,Region B,Market Segment 4,Sales Channel 1,2798752.793,11195011.17
2020.09,Region B,Market Segment 4,Sales Channel 2,1623276.62,3246553.24
2020.09,Region B,Market Segment 4,Sales Channel 3,1007551.005,4030204.022
2020.09,Region B,Market Segment 4,Sales Channel 4,167925.1676,839625.8378
2020.09,Region C,Market Segment 1,Sales Channel 1,88108842.13,352435368.5
2020.09,Region C,Market Segment 1,Sales Channel 2,51103128.43,204412513.7
2020.09,Region C,Market Segment 1,Sales Channel 3,31719183.17,63438366.33
2020.09,Region C,Market Segment 1,Sales Channel 4,5286530.528,26432652.64
2020.09,Region C,Market Segment 2,Sales Channel 1,11013605.27,44054421.06
2020.09,Region C,Market Segment 2,Sales Channel 2,6387891.054,31939455.27
2020.09,Region C,Market Segment 2,Sales Channel 3,3964897.896,11894693.69
2020.09,Region C,Market Segment 2,Sales Channel 4,660816.3159,1982448.948
2020.09,Region C,Market Segment 3,Sales Channel 1,5506802.633,27534013.16
2020.09,Region C,Market Segment 3,Sales Channel 2,3193945.527,15969727.64
2020.09,Region C,Market Segment 3,Sales Channel 3,1982448.948,9912244.739
2020.09,Region C,Market Segment 3,Sales Channel 4,330408.158,660816.3159
2020.09,Region C,Market Segment 4,Sales Channel 1,5506802.633,11013605.27
2020.09,Region C,Market Segment 4,Sales Channel 2,3193945.527,6387891.054
2020.09,Region C,Market Segment 4,Sales Channel 3,1982448.948,9912244.739
2020.09,Region C,Market Segment 4,Sales Channel 4,330408.158,1652040.79
2020.09,Region D,Market Segment 1,Sales Channel 1,31225834.71,156129173.6
2020.09,Region D,Market Segment 1,Sales Channel 2,18110984.13,90554920.66
2020.09,Region D,Market Segment 1,Sales Channel 3,11241300.5,56206502.48
2020.09,Region D,Market Segment 1,Sales Channel 4,1873550.083,9367750.413
2020.09,Region D,Market Segment 2,Sales Channel 1,3903229.339,7806458.678
2020.09,Region D,Market Segment 2,Sales Channel 2,2263873.016,4527746.033
2020.09,Region D,Market Segment 2,Sales Channel 3,1405162.562,2810325.124
2020.09,Region D,Market Segment 2,Sales Channel 4,234193.7603,936775.0413
2020.09,Region D,Market Segment 3,Sales Channel 1,1951614.669,9758073.347
2020.09,Region D,Market Segment 3,Sales Channel 2,1131936.508,2263873.016
2020.09,Region D,Market Segment 3,Sales Channel 3,702581.281,2107743.843
2020.09,Region D,Market Segment 3,Sales Channel 4,117096.8802,468387.5207
2020.09,Region D,Market Segment 4,Sales Channel 1,1951614.669,9758073.347
2020.09,Region D,Market Segment 4,Sales Channel 2,1131936.508,4527746.033
2020.09,Region D,Market Segment 4,Sales Channel 3,702581.281,2810325.124
2020.09,Region D,Market Segment 4,Sales Channel 4,117096.8802,351290.6405
2020.09,Region E,Market Segment 1,Sales Channel 1,40022912.63,120068737.9
2020.09,Region E,Market Segment 1,Sales Channel 2,23213289.33,46426578.66
2020.09,Region E,Market Segment 1,Sales Channel 3,14408248.55,57632994.19
2020.09,Region E,Market Segment 1,Sales Channel 4,2401374.758,7204124.274
2020.09,Region E,Market Segment 2,Sales Channel 1,5002864.079,20011456.32
2020.09,Region E,Market Segment 2,Sales Channel 2,2901661.166,8704983.498
2020.09,Region E,Market Segment 2,Sales Channel 3,1801031.069,3602062.137
2020.09,Region E,Market Segment 2,Sales Channel 4,300171.8448,900515.5343
2020.09,Region E,Market Segment 3,Sales Channel 1,2501432.04,7504296.119
2020.09,Region E,Market Segment 3,Sales Channel 2,1450830.583,2901661.166
2020.09,Region E,Market Segment 3,Sales Channel 3,900515.5343,3602062.137
2020.09,Region E,Market Segment 3,Sales Channel 4,150085.9224,300171.8448
2020.09,Region E,Market Segment 4,Sales Channel 1,2501432.04,10005728.16
2020.09,Region E,Market Segment 4,Sales Channel 2,1450830.583,2901661.166
2020.09,Region E,Market Segment 4,Sales Channel 3,900515.5343,3602062.137
2020.09,Region E,Market Segment 4,Sales Channel 4,150085.9224,300171.8448
2020.09,Region F,Market Segment 1,Sales Channel 1,134161161.4,268322322.7
2020.09,Region F,Market Segment 1,Sales Channel 2,77813473.6,311253894.4
2020.09,Region F,Market Segment 1,Sales Channel 3,48298018.09,144894054.3
2020.09,Region F,Market Segment 1,Sales Channel 4,8049669.682,24149009.05
2020.09,Region F,Market Segment 2,Sales Channel 1,16770145.17,33540290.34
2020.09,Region F,Market Segment 2,Sales Channel 2,9726684.2,19453368.4
2020.09,Region F,Market Segment 2,Sales Channel 3,6037252.262,30186261.31
2020.09,Region F,Market Segment 2,Sales Channel 4,1006208.71,5031043.551
2020.09,Region F,Market Segment 3,Sales Channel 1,8385072.586,33540290.34
2020.09,Region F,Market Segment 3,Sales Channel 2,4863342.1,24316710.5
2020.09,Region F,Market Segment 3,Sales Channel 3,3018626.131,12074504.52
2020.09,Region F,Market Segment 3,Sales Channel 4,503104.3551,1509313.065
2020.09,Region F,Market Segment 4,Sales Channel 1,8385072.586,25155217.76
2020.09,Region F,Market Segment 4,Sales Channel 2,4863342.1,24316710.5
2020.09,Region F,Market Segment 4,Sales Channel 3,3018626.131,15093130.65
2020.09,Region F,Market Segment 4,Sales Channel 4,503104.3551,2515521.776
2020.09,Region G,Market Segment 1,Sales Channel 1,82751180.96,413755904.8
2020.09,Region G,Market Segment 1,Sales Channel 2,47995684.96,239978424.8
2020.09,Region G,Market Segment 1,Sales Channel 3,29790425.15,119161700.6
2020.09,Region G,Market Segment 1,Sales Channel 4,4965070.858,19860283.43
2020.09,Region G,Market Segment 2,Sales Channel 1,10343897.62,31031692.86
2020.09,Region G,Market Segment 2,Sales Channel 2,5999460.62,11998921.24
2020.09,Region G,Market Segment 2,Sales Channel 3,3723803.143,14895212.57
2020.09,Region G,Market Segment 2,Sales Channel 4,620633.8572,1861901.572
2020.09,Region G,Market Segment 3,Sales Channel 1,5171948.81,10343897.62
2020.09,Region G,Market Segment 3,Sales Channel 2,2999730.31,11998921.24
2020.09,Region G,Market Segment 3,Sales Channel 3,1861901.572,9309507.858
2020.09,Region G,Market Segment 3,Sales Channel 4,310316.9286,1241267.714
2020.09,Region G,Market Segment 4,Sales Channel 1,5171948.81,10343897.62
2020.09,Region G,Market Segment 4,Sales Channel 2,2999730.31,8999190.93
2020.09,Region G,Market Segment 4,Sales Channel 3,1861901.572,5585704.715
2020.09,Region G,Market Segment 4,Sales Channel 4,310316.9286,1241267.714
2020.09,Region H,Market Segment 1,Sales Channel 1,49890018.7,199560074.8
2020.09,Region H,Market Segment 1,Sales Channel 2,28936210.85,86808632.54
2020.09,Region H,Market Segment 1,Sales Channel 3,17960406.73,53881220.2
2020.09,Region H,Market Segment 1,Sales Channel 4,2993401.122,14967005.61
2020.09,Region H,Market Segment 2,Sales Channel 1,6236252.338,18708757.01
2020.09,Region H,Market Segment 2,Sales Channel 2,3617026.356,18085131.78
2020.09,Region H,Market Segment 2,Sales Channel 3,2245050.842,11225254.21
2020.09,Region H,Market Segment 2,Sales Channel 4,374175.1403,748350.2805
2020.09,Region H,Market Segment 3,Sales Channel 1,3118126.169,15590630.84
2020.09,Region H,Market Segment 3,Sales Channel 2,1808513.178,3617026.356
2020.09,Region H,Market Segment 3,Sales Channel 3,1122525.421,3367576.262
2020.09,Region H,Market Segment 3,Sales Channel 4,187087.5701,935437.8507
2020.09,Region H,Market Segment 4,Sales Channel 1,3118126.169,12472504.68
2020.09,Region H,Market Segment 4,Sales Channel 2,1808513.178,3617026.356
2020.09,Region H,Market Segment 4,Sales Channel 3,1122525.421,5612627.104
2020.09,Region H,Market Segment 4,Sales Channel 4,187087.5701,561262.7104
2020.09,Region I,Market Segment 1,Sales Channel 1,111342032.5,445368129.9
2020.09,Region I,Market Segment 1,Sales Channel 2,64578378.83,129156757.7
2020.09,Region I,Market Segment 1,Sales Channel 3,40083131.69,160332526.7
2020.09,Region I,Market Segment 1,Sales Channel 4,6680521.948,20041565.84
2020.09,Region I,Market Segment 2,Sales Channel 1,13917754.06,69588770.29
2020.09,Region I,Market Segment 2,Sales Channel 2,8072297.354,32289189.41
2020.09,Region I,Market Segment 2,Sales Channel 3,5010391.461,10020782.92
2020.09,Region I,Market Segment 2,Sales Channel 4,835065.2435,2505195.73
2020.09,Region I,Market Segment 3,Sales Channel 1,6958877.029,34794385.14
2020.09,Region I,Market Segment 3,Sales Channel 2,4036148.677,16144594.71
2020.09,Region I,Market Segment 3,Sales Channel 3,2505195.73,7515587.191
2020.09,Region I,Market Segment 3,Sales Channel 4,417532.6217,1670130.487
2020.09,Region I,Market Segment 4,Sales Channel 1,6958877.029,20876631.09
2020.09,Region I,Market Segment 4,Sales Channel 2,4036148.677,16144594.71
2020.09,Region I,Market Segment 4,Sales Channel 3,2505195.73,10020782.92
2020.09,Region I,Market Segment 4,Sales Channel 4,417532.6217,1252597.865
2020.1,Region A,Market Segment 1,Sales Channel 1,91310484.72,273931454.2
2020.1,Region A,Market Segment 1,Sales Channel 2,52960081.14,158880243.4
2020.1,Region A,Market Segment 1,Sales Channel 3,32871774.5,65743549
2020.1,Region A,Market Segment 1,Sales Channel 4,5478629.083,21914516.33
2020.1,Region A,Market Segment 2,Sales Channel 1,11413810.59,22827621.18
2020.1,Region A,Market Segment 2,Sales Channel 2,6620010.142,13240020.28
2020.1,Region A,Market Segment 2,Sales Channel 3,4108971.813,8217943.625
2020.1,Region A,Market Segment 2,Sales Channel 4,684828.6354,2054485.906
2020.1,Region A,Market Segment 3,Sales Channel 1,5706905.295,17120715.89
2020.1,Region A,Market Segment 3,Sales Channel 2,3310005.071,9930015.214
2020.1,Region A,Market Segment 3,Sales Channel 3,2054485.906,4108971.813
2020.1,Region A,Market Segment 3,Sales Channel 4,342414.3177,1369657.271
2020.1,Region A,Market Segment 4,Sales Channel 1,5706905.295,22827621.18
2020.1,Region A,Market Segment 4,Sales Channel 2,3310005.071,6620010.142
2020.1,Region A,Market Segment 4,Sales Channel 3,2054485.906,10272429.53
2020.1,Region A,Market Segment 4,Sales Channel 4,342414.3177,1369657.271
2020.1,Region B,Market Segment 1,Sales Channel 1,40177358.98,160709435.9
2020.1,Region B,Market Segment 1,Sales Channel 2,23302868.21,93211472.84
2020.1,Region B,Market Segment 1,Sales Channel 3,14463849.23,57855396.93
2020.1,Region B,Market Segment 1,Sales Channel 4,2410641.539,12053207.69
2020.1,Region B,Market Segment 2,Sales Channel 1,5022169.873,25110849.36
2020.1,Region B,Market Segment 2,Sales Channel 2,2912858.526,8738575.578
2020.1,Region B,Market Segment 2,Sales Channel 3,1807981.154,7231924.617
2020.1,Region B,Market Segment 2,Sales Channel 4,301330.1924,1506650.962
2020.1,Region B,Market Segment 3,Sales Channel 1,2511084.936,10044339.75
2020.1,Region B,Market Segment 3,Sales Channel 2,1456429.263,5825717.052
2020.1,Region B,Market Segment 3,Sales Channel 3,903990.5771,2711971.731
2020.1,Region B,Market Segment 3,Sales Channel 4,150665.0962,301330.1924
2020.1,Region B,Market Segment 4,Sales Channel 1,2511084.936,7533254.809
2020.1,Region B,Market Segment 4,Sales Channel 2,1456429.263,5825717.052
2020.1,Region B,Market Segment 4,Sales Channel 3,903990.5771,2711971.731
2020.1,Region B,Market Segment 4,Sales Channel 4,150665.0962,753325.4809
2020.1,Region C,Market Segment 1,Sales Channel 1,79052636.16,237157908.5
2020.1,Region C,Market Segment 1,Sales Channel 2,45850528.97,229252644.9
2020.1,Region C,Market Segment 1,Sales Channel 3,28458949.02,56917898.03
2020.1,Region C,Market Segment 1,Sales Channel 4,4743158.169,9486316.339
2020.1,Region C,Market Segment 2,Sales Channel 1,9881579.52,29644738.56
2020.1,Region C,Market Segment 2,Sales Channel 2,5731316.121,22925264.49
2020.1,Region C,Market Segment 2,Sales Channel 3,3557368.627,14229474.51
2020.1,Region C,Market Segment 2,Sales Channel 4,592894.7712,1185789.542
2020.1,Region C,Market Segment 3,Sales Channel 1,4940789.76,24703948.8
2020.1,Region C,Market Segment 3,Sales Channel 2,2865658.061,5731316.121
2020.1,Region C,Market Segment 3,Sales Channel 3,1778684.314,5336052.941
2020.1,Region C,Market Segment 3,Sales Channel 4,296447.3856,889342.1568
2020.1,Region C,Market Segment 4,Sales Channel 1,4940789.76,14822369.28
2020.1,Region C,Market Segment 4,Sales Channel 2,2865658.061,11462632.24
2020.1,Region C,Market Segment 4,Sales Channel 3,1778684.314,7114737.254
2020.1,Region C,Market Segment 4,Sales Channel 4,296447.3856,1482236.928
2020.1,Region D,Market Segment 1,Sales Channel 1,28016309.04,56032618.08
2020.1,Region D,Market Segment 1,Sales Channel 2,16249459.24,48748377.73
2020.1,Region D,Market Segment 1,Sales Channel 3,10085871.25,20171742.51
2020.1,Region D,Market Segment 1,Sales Channel 4,1680978.542,3361957.085
2020.1,Region D,Market Segment 2,Sales Channel 1,3502038.63,7004077.26
2020.1,Region D,Market Segment 2,Sales Channel 2,2031182.405,10155912.03
2020.1,Region D,Market Segment 2,Sales Channel 3,1260733.907,2521467.813
2020.1,Region D,Market Segment 2,Sales Channel 4,210122.3178,630366.9534
2020.1,Region D,Market Segment 3,Sales Channel 1,1751019.315,7004077.26
2020.1,Region D,Market Segment 3,Sales Channel 2,1015591.203,3046773.608
2020.1,Region D,Market Segment 3,Sales Channel 3,630366.9534,1891100.86
2020.1,Region D,Market Segment 3,Sales Channel 4,105061.1589,315183.4767
2020.1,Region D,Market Segment 4,Sales Channel 1,1751019.315,8755096.575
2020.1,Region D,Market Segment 4,Sales Channel 2,1015591.203,4062364.811
2020.1,Region D,Market Segment 4,Sales Channel 3,630366.9534,1891100.86
2020.1,Region D,Market Segment 4,Sales Channel 4,105061.1589,420244.6356
2020.1,Region E,Market Segment 1,Sales Channel 1,35909185.44,71818370.87
2020.1,Region E,Market Segment 1,Sales Channel 2,20827327.55,104136637.8
2020.1,Region E,Market Segment 1,Sales Channel 3,12927306.76,38781920.27
2020.1,Region E,Market Segment 1,Sales Channel 4,2154551.126,6463653.378
2020.1,Region E,Market Segment 2,Sales Channel 1,4488648.179,22443240.9
2020.1,Region E,Market Segment 2,Sales Channel 2,2603415.944,10413663.78
2020.1,Region E,Market Segment 2,Sales Channel 3,1615913.345,6463653.378
2020.1,Region E,Market Segment 2,Sales Channel 4,269318.8908,1077275.563
2020.1,Region E,Market Segment 3,Sales Channel 1,2244324.09,8977296.359
2020.1,Region E,Market Segment 3,Sales Channel 2,1301707.972,3905123.916
2020.1,Region E,Market Segment 3,Sales Channel 3,807956.6723,4039783.362
2020.1,Region E,Market Segment 3,Sales Channel 4,134659.4454,269318.8908
2020.1,Region E,Market Segment 4,Sales Channel 1,2244324.09,8977296.359
2020.1,Region E,Market Segment 4,Sales Channel 2,1301707.972,3905123.916
2020.1,Region E,Market Segment 4,Sales Channel 3,807956.6723,3231826.689
2020.1,Region E,Market Segment 4,Sales Channel 4,134659.4454,538637.7815
2020.1,Region F,Market Segment 1,Sales Channel 1,120371499.8,361114499.5
2020.1,Region F,Market Segment 1,Sales Channel 2,69815469.91,279261879.6
2020.1,Region F,Market Segment 1,Sales Channel 3,43333739.94,216668699.7
2020.1,Region F,Market Segment 1,Sales Channel 4,7222289.991,36111449.95
2020.1,Region F,Market Segment 2,Sales Channel 1,15046437.48,30092874.96
2020.1,Region F,Market Segment 2,Sales Channel 2,8726933.739,17453867.48
2020.1,Region F,Market Segment 2,Sales Channel 3,5416717.493,21666869.97
2020.1,Region F,Market Segment 2,Sales Channel 4,902786.2488,2708358.747
2020.1,Region F,Market Segment 3,Sales Channel 1,7523218.74,15046437.48
2020.1,Region F,Market Segment 3,Sales Channel 2,4363466.869,13090400.61
2020.1,Region F,Market Segment 3,Sales Channel 3,2708358.747,10833434.99
2020.1,Region F,Market Segment 3,Sales Channel 4,451393.1244,1805572.498
2020.1,Region F,Market Segment 4,Sales Channel 1,7523218.74,30092874.96
2020.1,Region F,Market Segment 4,Sales Channel 2,4363466.869,17453867.48
2020.1,Region F,Market Segment 4,Sales Channel 3,2708358.747,10833434.99
2020.1,Region F,Market Segment 4,Sales Channel 4,451393.1244,1805572.498
2020.1,Region G,Market Segment 1,Sales Channel 1,74245658.46,296982633.9
2020.1,Region G,Market Segment 1,Sales Channel 2,43062481.91,129187445.7
2020.1,Region G,Market Segment 1,Sales Channel 3,26728437.05,80185311.14
2020.1,Region G,Market Segment 1,Sales Channel 4,4454739.508,8909479.016
2020.1,Region G,Market Segment 2,Sales Channel 1,9280707.308,18561414.62
2020.1,Region G,Market Segment 2,Sales Channel 2,5382810.239,10765620.48
2020.1,Region G,Market Segment 2,Sales Channel 3,3341054.631,10023163.89
2020.1,Region G,Market Segment 2,Sales Channel 4,556842.4385,1670527.315
2020.1,Region G,Market Segment 3,Sales Channel 1,4640353.654,9280707.308
2020.1,Region G,Market Segment 3,Sales Channel 2,2691405.119,8074215.358
2020.1,Region G,Market Segment 3,Sales Channel 3,1670527.315,5011581.946
2020.1,Region G,Market Segment 3,Sales Channel 4,278421.2192,556842.4385
2020.1,Region G,Market Segment 4,Sales Channel 1,4640353.654,13921060.96
2020.1,Region G,Market Segment 4,Sales Channel 2,2691405.119,10765620.48
2020.1,Region G,Market Segment 4,Sales Channel 3,1670527.315,6682109.262
2020.1,Region G,Market Segment 4,Sales Channel 4,278421.2192,1113684.877
2020.1,Region H,Market Segment 1,Sales Channel 1,44762107.88,134286323.6
2020.1,Region H,Market Segment 1,Sales Channel 2,25962022.57,103848090.3
2020.1,Region H,Market Segment 1,Sales Channel 3,16114358.84,80571794.18
2020.1,Region H,Market Segment 1,Sales Channel 4,2685726.473,10742905.89
2020.1,Region H,Market Segment 2,Sales Channel 1,5595263.485,27976317.42
2020.1,Region H,Market Segment 2,Sales Channel 2,3245252.821,9735758.464
2020.1,Region H,Market Segment 2,Sales Channel 3,2014294.855,8057179.418
